 180  -22.10330   -7.88172   -7.50665   -7.50631    0.06833    0.28481    0.28496    0.54859    7.93204    7.93207   14.11018   14.81969   14.82030
 181  -22.12555   -7.77002   -7.49025   -7.48992    0.08938    0.25406    0.25419    0.45913    8.02525    8.02528   14.13122   14.66516   14.66577
 182  -22.14439   -7.67302   -7.47616   -7.47583    0.10780    0.22745    0.22756    0.38070    8.10991    8.10994   14.14955   14.52827   14.52888
 183  -22.15981   -7.59185   -7.46447   -7.46416    0.12355    0.20527    0.20536    0.31431    8.18355    8.18358   14.16491   14.41166   14.41226
 184  -22.17181   -7.52752   -7.45529   -7.45497    0.13673    0.18777    0.18783    0.26071    8.24381    8.24384   14.17710   14.31782   14.31842
 185  -22.18038   -7.48090   -7.44867   -7.44836    0.14781    0.17513    0.17517    0.22020    8.28858    8.28861   14.18593   14.24899   14.24958
 186  -22.18553   -7.45266   -7.44468   -7.44437    0.15773    0.16749    0.16752    0.19237    8.31617    8.31620   14.19127   14.20694   14.20752
 187  -22.18724   -7.44350   -7.44304   -7.44304    0.16493    0.16496    0.16496    0.17915    8.32550    8.32553   14.19248   14.19336   14.19336
 188  -22.18724   -7.44350   -7.44304   -7.44304    0.16493    0.16496    0.16496    0.17915    8.32550    8.32553   14.19248   14.19336   14.19336
 189  -22.18574   -7.45042   -7.44653   -7.44328    0.15769    0.16599    0.16939    0.19068    8.31238    8.32229   14.19472   14.19689   14.21086
 190  -22.18122   -7.47242   -7.45559   -7.44401    0.14817    0.16910    0.18063    0.21500    8.27350    8.31275   14.20142   14.20743   14.26273
 191  -22.17370   -7.50874   -7.47068   -7.44524    0.13981    0.17428    0.19480    0.25217    8.21056    8.29712   14.21252   14.22489   14.34723
